specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.76,score,0,12,0,38,2656
0.78,score,0,11,0,39,2657
0.74,score,0,13,0,37,2658
0.78,score,0,11,0,39,2659
0.76,score,0,12,0,38,2660
0.72,score,0,14,0,36,2661
0.8,score,0,10,0,40,2662
0.7,score,0,15,0,35,2663
0.7,score,0,15,0,35,2664
0.8,score,0,10,0,40,2665
0.7,score,0,15,0,35,2666
0.66,fit,0,17,0,33,2667
0.66,score,0,17,0,33,2668
0.78,score,0,11,0,39,2669
0.72,score,0,14,0,36,2670
0.84,score,0,8,0,42,2671
0.78,score,0,11,0,39,2672
0.8,score,0,10,0,40,2673
0.7,score,0,15,0,35,2674
0.8,score,0,10,0,40,2675
0.72,score,0,14,0,36,2676
0.72,score,0,14,0,36,2677
0.82,score,0,9,0,41,2678
0.78,score,0,11,0,39,2679
0.7,score,0,15,0,35,2680
0.68,fit,0,16,0,34,2681
0.68,score,0,16,0,34,2682
0.62,fit,0,19,0,31,2683
0.62,score,0,19,0,31,2684
0.78,score,0,11,0,39,2685
0.7,score,0,15,0,35,2686
0.7,score,0,15,0,35,2687
0.8,score,0,10,0,40,2688
0.68,fit,0,16,0,34,2689
0.68,score,0,16,0,34,2690
0.7,score,0,15,0,35,2691
0.7,score,0,15,0,35,2692
0.68,fit,1,16,0,33,2693
0.68,score,1,16,0,33,2694
0.64,fit,0,18,0,32,2695
0.64,score,0,18,0,32,2696
0.8,score,0,10,0,40,2697
0.8,score,0,10,0,40,2698
0.74,score,0,13,0,37,2699
0.78,score,0,11,0,39,2700
0.7,score,0,15,0,35,2701
0.74,score,0,13,0,37,2702
0.78,score,0,11,0,39,2703
0.68,fit,0,16,0,34,2704
0.68,score,0,16,0,34,2705
0.76,score,0,12,0,38,2706
0.78,score,0,11,0,39,2707
0.68,fit,0,16,0,34,2708
0.68,score,0,16,0,34,2709
0.86,score,0,7,0,43,2710
0.8,score,0,10,0,40,2711
0.76,score,0,12,0,38,2712
0.8,score,0,10,0,40,2713
0.78,score,0,11,0,39,2714
0.86,score,0,7,0,43,2715
0.78,score,0,11,0,39,2716
0.72,score,0,14,0,36,2717
0.86,score,0,7,0,43,2718
0.76,score,0,12,0,38,2719
0.8,score,0,10,0,40,2720
0.8,score,0,10,0,40,2721
0.76,score,0,12,0,38,2722
0.78,score,0,11,0,39,2723
0.76,score,1,12,0,37,2724
0.78,score,0,11,0,39,2725
0.84,score,0,8,0,42,2726
0.78,score,0,11,0,39,2727
0.7,score,0,15,0,35,2728
0.84,score,0,8,0,42,2729
0.68,fit,0,16,0,34,2730
0.68,score,0,16,0,34,2731
0.88,score,0,6,0,44,2732
0.7,score,0,15,0,35,2733
0.68,fit,0,16,0,34,2734
0.68,score,0,16,0,34,2735
0.7,score,0,15,0,35,2736
0.8,score,0,10,0,40,2737
0.76,score,0,12,0,38,2738
0.82,score,0,9,0,41,2739
0.62,fit,0,19,0,31,2740
0.62,score,0,19,0,31,2741
0.64,fit,0,18,0,32,2742
0.64,score,0,18,0,32,2743
0.84,score,0,8,0,42,2744
0.64,fit,0,18,0,32,2745
0.64,score,0,18,0,32,2746
0.64,fit,0,18,0,32,2747
0.64,score,0,18,0,32,2748
0.7,score,0,15,0,35,2749
0.64,fit,0,18,0,32,2750
0.64,score,0,18,0,32,2751
0.74,score,0,13,0,37,2752
0.66,fit,0,17,0,33,2753
0.66,score,0,17,0,33,2754
0.76,score,0,12,0,38,2755
0.66,fit,0,17,0,33,2756
0.66,score,0,17,0,33,2757
0.72,score,0,14,0,36,2758
0.8,score,0,10,0,40,2759
0.74,score,0,13,0,37,2760
0.6,fit,0,20,0,30,2761
0.6,score,0,20,0,30,2762
0.8,score,0,10,0,40,2763
0.74,score,0,13,0,37,2764
0.92,score,0,4,0,46,2765
0.78,score,0,11,0,39,2766
0.76,score,0,12,0,38,2767
0.68,fit,0,16,0,34,2768
0.68,score,0,16,0,34,2769
0.82,score,0,9,0,41,2770
0.74,score,0,13,0,37,2771
0.74,score,0,13,0,37,2772
0.84,score,0,8,0,42,2773
0.74,score,0,13,0,37,2774
0.72,score,0,14,0,36,2775
0.7,score,0,15,0,35,2776
0.78,score,0,11,0,39,2777
0.66,fit,1,17,0,32,2778
0.66,score,1,17,0,32,2779
0.82,score,0,9,0,41,2780
0.84,score,0,8,0,42,2781
0.68,fit,0,16,0,34,2782
0.68,score,0,16,0,34,2783
0.8,score,0,10,0,40,2784
0.92,score,0,4,0,46,2785
0.8,score,0,10,0,40,2786
0.76,score,0,12,0,38,2787
0.68,fit,0,16,0,34,2788
0.68,score,0,16,0,34,2789
0.68,fit,1,16,0,33,2790
0.68,score,1,16,0,33,2791
0.78,score,0,11,0,39,2792
0.88,score,0,6,0,44,2793
0.74,score,0,13,0,37,2794
0.78,score,0,11,0,39,2795
0.66,fit,1,17,0,32,2796
0.66,score,1,17,0,32,2797
0.72,score,0,14,0,36,2798
0.64,fit,0,18,0,32,2799
0.64,score,0,18,0,32,2800
0.74,score,0,13,0,37,2801
0.76,score,0,12,0,38,2802
0.72,score,0,14,0,36,2803
0.74,score,0,13,0,37,2804
0.68,fit,1,16,0,33,2805
0.68,score,1,16,0,33,2806
0.78,score,0,11,0,39,2807
0.8,score,0,10,0,40,2808
0.72,score,0,14,0,36,2809
0.7,score,0,15,0,35,2810
0.74,score,2,13,0,35,2811
0.72,score,0,14,0,36,2812
0.58,fit,0,21,0,29,2813
0.58,score,0,21,0,29,2814
0.74,score,0,13,0,37,2815
0.66,fit,1,17,0,32,2816
0.66,score,1,17,0,32,2817
0.8,score,0,10,0,40,2818
0.76,score,0,12,0,38,2819
0.8,score,0,10,0,40,2820
0.68,fit,0,16,0,34,2821
0.68,score,0,16,0,34,2822
0.7,score,0,15,0,35,2823
0.82,score,0,9,0,41,2824
0.7,score,0,15,0,35,2825
0.8,score,0,10,0,40,2826
0.68,fit,0,16,0,34,2827
0.68,score,0,16,0,34,2828
0.78,score,0,11,0,39,2829
0.76,score,1,12,0,37,2830
0.78,score,0,11,0,39,2831
0.78,score,0,11,0,39,2832
0.88,score,0,6,0,44,2833
0.64,fit,0,18,0,32,2834
0.64,score,0,18,0,32,2835
0.72,score,0,14,0,36,2836
0.7,score,0,15,0,35,2837
0.64,fit,0,18,0,32,2838
0.64,score,0,18,0,32,2839
0.7,score,0,15,0,35,2840
0.82,score,0,9,0,41,2841
0.68,fit,0,16,0,34,2842
0.68,score,0,16,0,34,2843
0.74,score,0,13,0,37,2844
0.76,score,1,12,0,37,2845
0.74,score,0,13,0,37,2846
0.78,score,1,11,0,38,2847
0.68,fit,0,16,0,34,2848
0.68,score,0,16,0,34,2849
0.86,score,0,7,0,43,2850
0.74,score,0,13,0,37,2851
0.72,score,0,14,0,36,2852
0.66,fit,0,17,0,33,2853
0.66,score,0,17,0,33,2854
0.8,score,0,10,0,40,2855
0.86,score,0,7,0,43,2856
0.8,score,0,10,0,40,2857
0.82,score,0,9,0,41,2858
0.78,score,1,11,0,38,2859
0.84,score,0,8,0,42,2860
0.78,score,0,11,0,39,2861
0.78,score,0,11,0,39,2862
0.76,score,0,12,0,38,2863
0.76,score,0,12,0,38,2864
0.7,score,0,15,0,35,2865
0.7,score,0,15,0,35,2866
0.82,score,0,9,0,41,2867
0.78,score,0,11,0,39,2868
0.76,score,0,12,0,38,2869
0.76,score,0,12,0,38,2870
0.76,score,0,12,0,38,2871
0.78,score,0,11,0,39,2872
0.78,score,0,11,0,39,2873
0.64,fit,0,18,0,32,2874
0.64,score,0,18,0,32,2875
0.78,score,0,11,0,39,2876
0.78,score,0,11,0,39,2877
0.78,score,0,11,0,39,2878
0.82,score,0,9,0,41,2879
0.74,score,0,13,0,37,2880
0.76,score,0,12,0,38,2881
0.78,score,0,11,0,39,2882
0.7,score,0,15,0,35,2883
0.7,score,0,15,0,35,2884
0.68,fit,0,16,0,34,2885
0.68,score,0,16,0,34,2886
0.88,score,1,6,0,43,2887
0.74,score,0,13,0,37,2888
0.72,score,0,14,0,36,2889
0.64,fit,0,18,0,32,2890
0.64,score,0,18,0,32,2891
0.8,score,0,10,0,40,2892
0.78,score,0,11,0,39,2893
0.72,score,0,14,0,36,2894
0.78,score,0,11,0,39,2895
0.76,score,0,12,0,38,2896
0.78,score,1,11,0,38,2897
0.66,fit,0,17,0,33,2898
0.66,score,0,17,0,33,2899
0.66,fit,0,17,0,33,2900
0.66,score,0,17,0,33,2901
0.72,score,1,14,0,35,2902
0.76,score,0,12,0,38,2903
0.78,score,0,11,0,39,2904
0.72,score,0,14,0,36,2905
0.76,score,0,12,0,38,2906
0.64,fit,0,18,0,32,2907
0.64,score,0,18,0,32,2908
0.72,score,0,14,0,36,2909
0.74,score,0,13,0,37,2910
0.64,fit,0,18,0,32,2911
0.64,score,0,18,0,32,2912
0.78,score,0,11,0,39,2913
0.78,score,1,11,0,38,2914
0.7,score,0,15,0,35,2915
0.78,score,0,11,0,39,2916
0.74,score,0,13,0,37,2917
0.8,score,0,10,0,40,2918
0.76,score,1,12,0,37,2919
0.78,score,0,11,0,39,2920
0.78,score,0,11,0,39,2921
0.82,score,0,9,0,41,2922
0.66,fit,1,17,0,32,2923
0.66,score,1,17,0,32,2924
0.74,score,0,13,0,37,2925
0.82,score,0,9,0,41,2926
0.74,score,1,13,0,36,2927
0.76,score,0,12,0,38,2928
0.74,score,1,13,0,36,2929
0.66,fit,0,17,0,33,2930
0.66,score,0,17,0,33,2931
0.76,score,0,12,0,38,2932
0.62,fit,0,19,0,31,2933
0.62,score,0,19,0,31,2934
0.74,score,0,13,0,37,2935
0.76,score,0,12,0,38,2936
0.62,fit,0,19,0,31,2937
0.62,score,0,19,0,31,2938
0.72,score,0,14,0,36,2939
0.82,score,0,9,0,41,2940
0.88,score,0,6,0,44,2941
0.72,score,0,14,0,36,2942
0.76,score,0,12,0,38,2943
0.86,score,0,7,0,43,2944
0.74,score,0,13,0,37,2945
0.72,score,0,14,0,36,2946
0.72,score,0,14,0,36,2947
0.74,score,0,13,0,37,2948
0.76,score,1,12,0,37,2949
0.76,score,0,12,0,38,2950
0.78,score,0,11,0,39,2951
0.82,score,0,9,0,41,2952
0.64,fit,0,18,0,32,2953
0.64,score,0,18,0,32,2954
0.64,fit,0,18,0,32,2955
0.64,score,0,18,0,32,2956
0.78,score,0,11,0,39,2957
0.74,score,0,13,0,37,2958
0.78,score,0,11,0,39,2959
0.72,score,0,14,0,36,2960
0.72,score,0,14,0,36,2961
0.82,score,0,9,0,41,2962
0.58,fit,0,21,0,29,2963
0.58,score,0,21,0,29,2964
0.66,fit,0,17,0,33,2965
0.66,score,0,17,0,33,2966
0.72,score,0,14,0,36,2967
0.76,score,0,12,0,38,2968
0.74,score,0,13,0,37,2969
0.74,score,0,13,0,37,2970
0.76,score,0,12,0,38,2971
0.74,score,0,13,0,37,2972
0.82,score,0,9,0,41,2973
0.72,score,0,14,0,36,2974
0.78,score,0,11,0,39,2975
0.76,score,0,12,0,38,2976
0.82,score,0,9,0,41,2977
0.58,fit,0,21,0,29,2978
0.58,score,0,21,0,29,2979
0.66,fit,0,17,0,33,2980
0.66,score,0,17,0,33,2981
0.76,score,0,12,0,38,2982
0.74,score,0,13,0,37,2983
0.76,score,0,12,0,38,2984
0.72,score,2,14,0,34,2985
0.68,fit,0,16,0,34,2986
0.68,score,0,16,0,34,2987
0.8,score,0,10,0,40,2988
0.76,score,0,12,0,38,2989
0.7,score,0,15,0,35,2990
0.74,score,0,13,0,37,2991
0.82,score,0,9,0,41,2992
0.72,score,0,14,0,36,2993
0.78,score,0,11,0,39,2994
0.72,score,0,14,0,36,2995
0.8,score,1,10,0,39,2996
0.66,fit,1,17,0,32,2997
0.66,score,1,17,0,32,2998
0.72,score,1,14,0,35,2999
0.76,score,0,12,0,38,3000
0.66,fit,0,17,0,33,3001
0.66,score,0,17,0,33,3002
0.8,score,1,10,0,39,3003
0.74,score,0,13,0,37,3004
0.76,score,0,12,0,38,3005
0.78,score,0,11,0,39,3006
0.78,score,0,11,0,39,3007
0.8,score,0,10,0,40,3008
0.72,score,0,14,0,36,3009
0.68,fit,1,16,0,33,3010
0.68,score,1,16,0,33,3011
0.66,fit,0,17,0,33,3012
0.66,score,0,17,0,33,3013
0.74,score,0,13,0,37,3014
0.82,score,0,9,0,41,3015
0.78,score,0,11,0,39,3016
0.76,score,0,12,0,38,3017
0.68,fit,1,16,0,33,3018
0.68,score,1,16,0,33,3019
0.7,score,0,15,0,35,3020
0.8,score,0,10,0,40,3021
0.78,score,0,11,0,39,3022
0.72,score,0,14,0,36,3023
0.76,score,0,12,0,38,3024
0.74,score,0,13,0,37,3025
0.76,score,0,12,0,38,3026
0.7,score,0,15,0,35,3027
0.82,score,0,9,0,41,3028
0.78,score,1,11,0,38,3029
0.66,fit,0,17,0,33,3030
0.66,score,0,17,0,33,3031
0.86,score,0,7,0,43,3032
0.8,score,0,10,0,40,3033
0.78,score,0,11,0,39,3034
0.78,score,0,11,0,39,3035
0.82,score,1,9,0,40,3036
0.74,score,1,13,0,36,3037
0.8,score,0,10,0,40,3038
0.8,score,1,10,0,39,3039
0.7,score,0,15,0,35,3040
0.66,fit,0,17,0,33,3041
0.66,score,0,17,0,33,3042
0.72,score,0,14,0,36,3043
0.76,score,0,12,0,38,3044
0.68,fit,1,16,0,33,3045
0.68,score,1,16,0,33,3046
0.76,score,1,12,0,37,3047
0.76,score,0,12,0,38,3048
0.76,score,0,12,0,38,3049
0.76,score,0,12,0,38,3050
0.9,score,0,5,0,45,3051
0.92,score,0,4,0,46,3052
0.78,score,0,11,0,39,3053
0.64,fit,1,18,0,31,3054
0.64,score,1,18,0,31,3055
0.84,score,1,8,0,41,3056
0.72,score,0,14,0,36,3057
0.74,score,0,13,0,37,3058
0.74,score,1,13,0,36,3059
0.8,score,0,10,0,40,3060
0.72,score,0,14,0,36,3061
0.82,score,0,9,0,41,3062
0.74,score,0,13,0,37,3063
0.78,score,0,11,0,39,3064
0.7,score,0,15,0,35,3065
0.84,score,0,8,0,42,3066
0.72,score,0,14,0,36,3067
0.86,score,0,7,0,43,3068
0.7,score,1,15,0,34,3069
0.78,score,1,11,0,38,3070
0.82,score,1,9,0,40,3071
0.72,score,0,14,0,36,3072
0.68,fit,0,16,0,34,3073
0.68,score,0,16,0,34,3074
0.72,score,0,14,0,36,3075
0.66,fit,0,17,0,33,3076
0.66,score,0,17,0,33,3077
0.74,score,2,13,0,35,3078
0.74,score,1,13,0,36,3079
0.74,score,0,13,0,37,3080
0.76,score,0,12,0,38,3081
0.86,score,1,7,0,42,3082
0.8,score,0,10,0,40,3083
0.72,score,0,14,0,36,3084
0.8,score,0,10,0,40,3085
0.74,score,1,13,0,36,3086
0.74,score,0,13,0,37,3087
0.78,score,0,11,0,39,3088
0.66,fit,0,17,0,33,3089
0.66,score,0,17,0,33,3090
0.76,score,0,12,0,38,3091
0.74,score,0,13,0,37,3092
0.72,score,0,14,0,36,3093
0.76,score,1,12,0,37,3094
0.76,score,0,12,0,38,3095
0.7,score,0,15,0,35,3096
0.82,score,1,9,0,40,3097
0.68,fit,0,16,0,34,3098
0.68,score,0,16,0,34,3099
0.72,score,1,14,0,35,3100
0.78,score,0,11,0,39,3101
0.7,score,0,15,0,35,3102
0.74,score,0,13,0,37,3103
0.8,score,0,10,0,40,3104
0.86,score,0,7,0,43,3105
0.64,fit,0,18,0,32,3106
0.64,score,0,18,0,32,3107
0.76,score,0,12,0,38,3108
0.66,fit,0,17,0,33,3109
0.66,score,0,17,0,33,3110
0.72,score,0,14,0,36,3111
0.7,score,0,15,0,35,3112
0.72,score,0,14,0,36,3113
0.78,score,1,11,0,38,3114
0.76,score,0,12,0,38,3115
0.78,score,0,11,0,39,3116
0.74,score,1,13,0,36,3117
0.74,score,0,13,0,37,3118
0.78,score,0,11,0,39,3119
0.88,score,2,6,0,42,3120
0.78,score,1,11,0,38,3121
0.78,score,0,11,0,39,3122
0.72,score,0,14,0,36,3123
0.9,score,0,5,0,45,3124
0.72,score,0,14,0,36,3125
0.72,score,0,14,0,36,3126
0.84,score,1,8,0,41,3127
0.7,score,0,15,0,35,3128
0.84,score,0,8,0,42,3129
0.72,score,0,14,0,36,3130
0.72,score,0,14,0,36,3131
0.84,score,1,8,0,41,3132
0.76,score,0,12,0,38,3133
0.86,score,0,7,0,43,3134
0.82,score,0,9,0,41,3135
0.8,score,1,10,0,39,3136
0.76,score,0,12,0,38,3137
0.66,fit,0,17,0,33,3138
0.66,score,0,17,0,33,3139
0.86,score,1,7,0,42,3140
0.76,score,0,12,0,38,3141
0.74,score,0,13,0,37,3142
0.72,score,0,14,0,36,3143
0.74,score,0,13,0,37,3144
0.72,score,0,14,0,36,3145
0.82,score,2,9,0,39,3146
0.78,score,0,11,0,39,3147
0.74,score,0,13,0,37,3148
0.82,score,0,9,0,41,3149
0.9,score,1,5,0,44,3150
0.78,score,0,11,0,39,3151
0.68,fit,1,16,0,33,3152
0.68,score,1,16,0,33,3153
0.72,score,0,14,0,36,3154
0.78,score,0,11,0,39,3155
0.78,score,0,11,0,39,3156
0.66,fit,1,17,0,32,3157
0.66,score,1,17,0,32,3158
0.8,score,0,10,0,40,3159
0.64,fit,1,18,0,31,3160
0.64,score,1,18,0,31,3161
0.7,score,0,15,0,35,3162
0.78,score,0,11,0,39,3163
0.76,score,0,12,0,38,3164
0.76,score,0,12,0,38,3165
0.82,score,0,9,0,41,3166
0.76,score,0,12,0,38,3167
0.88,score,0,6,0,44,3168
0.68,fit,0,16,0,34,3169
0.68,score,0,16,0,34,3170
0.8,score,1,10,0,39,3171
0.74,score,0,13,0,37,3172
0.74,score,1,13,0,36,3173
0.64,fit,0,18,0,32,3174
0.64,score,0,18,0,32,3175
0.76,score,0,12,0,38,3176
0.78,score,0,11,0,39,3177
0.76,score,0,12,0,38,3178
0.74,score,0,13,0,37,3179
0.82,score,0,9,0,41,3180
0.82,score,0,9,0,41,3181
0.78,score,0,11,0,39,3182
0.76,score,0,12,0,38,3183
0.7,score,0,15,0,35,3184
0.86,score,0,7,0,43,3185
0.76,score,0,12,0,38,3186
0.76,score,0,12,0,38,3187
0.78,score,0,11,0,39,3188
0.84,score,0,8,0,42,3189
0.76,score,2,12,0,36,3190
0.72,score,0,14,0,36,3191
0.74,score,0,13,0,37,3192
0.76,score,0,12,0,38,3193
0.74,score,1,13,0,36,3194
0.6,fit,0,20,0,30,3195
0.6,score,0,20,0,30,3196
0.74,score,0,13,0,37,3197
0.74,score,0,13,0,37,3198
0.72,score,0,14,0,36,3199
0.76,score,0,12,0,38,3200
0.78,score,1,11,0,38,3201
0.82,score,0,9,0,41,3202
0.7,score,1,15,0,34,3203
0.74,score,0,13,0,37,3204
0.78,score,0,11,0,39,3205
0.86,score,0,7,0,43,3206
0.84,score,1,8,0,41,3207
0.68,fit,0,16,0,34,3208
0.68,score,0,16,0,34,3209
0.76,score,0,12,0,38,3210
0.84,score,0,8,0,42,3211
0.64,fit,0,18,0,32,3212
0.64,score,0,18,0,32,3213
0.78,score,0,11,0,39,3214
0.76,score,1,12,0,37,3215
0.76,score,0,12,0,38,3216
0.76,score,1,12,0,37,3217
0.74,score,0,13,0,37,3218
0.78,score,0,11,0,39,3219
0.74,score,1,13,0,36,3220
0.64,fit,0,18,0,32,3221
0.64,score,0,18,0,32,3222
0.78,score,1,11,0,38,3223
0.84,score,0,8,0,42,3224
0.7,score,2,15,0,33,3225
0.8,score,1,10,0,39,3226
0.84,score,1,8,0,41,3227
0.74,score,1,13,0,36,3228
0.76,score,0,12,0,38,3229
0.8,score,1,10,0,39,3230
0.76,score,0,12,0,38,3231
0.78,score,0,11,0,39,3232
0.84,score,0,8,0,42,3233
0.82,score,0,9,0,41,3234
0.88,score,0,6,0,44,3235
0.72,score,0,14,0,36,3236
0.66,fit,0,17,0,33,3237
0.66,score,0,17,0,33,3238
0.8,score,1,10,0,39,3239
0.78,score,1,11,0,38,3240
0.86,score,0,7,0,43,3241
0.76,score,1,12,0,37,3242
0.66,fit,0,17,0,33,3243
0.66,score,0,17,0,33,3244
0.8,score,0,10,0,40,3245
0.72,score,1,14,0,35,3246
0.7,score,0,15,0,35,3247
0.8,score,0,10,0,40,3248
0.76,score,0,12,0,38,3249
0.86,score,1,7,0,42,3250
0.82,score,0,9,0,41,3251
0.8,score,0,10,0,40,3252
0.66,fit,1,17,0,32,3253
0.66,score,1,17,0,32,3254
0.74,score,1,13,0,36,3255
0.66,fit,0,17,0,33,3256
0.66,score,0,17,0,33,3257
0.76,score,0,12,0,38,3258
0.78,score,0,11,0,39,3259
0.68,fit,1,16,0,33,3260
0.68,score,1,16,0,33,3261
0.86,score,1,7,0,42,3262
0.74,score,1,13,0,36,3263
0.68,fit,0,16,0,34,3264
0.68,score,0,16,0,34,3265
0.7,score,0,15,0,35,3266
0.84,score,3,8,0,39,3267
0.84,score,0,8,0,42,3268
0.72,score,0,14,0,36,3269
0.62,fit,0,19,0,31,3270
0.62,score,0,19,0,31,3271
0.68,fit,1,16,0,33,3272
0.68,score,1,16,0,33,3273
0.8,score,1,10,0,39,3274
0.66,fit,0,17,0,33,3275
0.66,score,0,17,0,33,3276
0.78,score,0,11,0,39,3277
0.64,fit,0,18,0,32,3278
0.64,score,0,18,0,32,3279
0.74,score,0,13,0,37,3280
0.82,score,0,9,0,41,3281
0.72,score,0,14,0,36,3282
0.8,score,2,10,0,38,3283
0.86,score,0,7,0,43,3284
0.62,fit,0,19,0,31,3285
0.62,score,0,19,0,31,3286
0.82,score,0,9,0,41,3287
0.76,score,1,12,0,37,3288
0.8,score,0,10,0,40,3289
0.8,score,1,10,0,39,3290
0.76,score,0,12,0,38,3291
0.74,score,0,13,0,37,3292
0.78,score,0,11,0,39,3293
0.8,score,0,10,0,40,3294
0.84,score,1,8,0,41,3295
0.82,score,1,9,0,40,3296
0.74,score,1,13,0,36,3297
0.72,score,0,14,0,36,3298
0.64,fit,1,18,0,31,3299
0.64,score,1,18,0,31,3300
0.8,score,1,10,0,39,3301
